24
91
188
327
500
717
1011
1382
1626
2071
2459
2938
3684
4059
4739
5523
6318
6994
8910
8956
9264
10139
10736
11789
12877
13623
15245
16881
18347
20180
21336
21826
26257
25474
26433
28971
29821
33402
36930
38186
38126
39714
42053
46168
49143
51996
52687
55951
58493
59185
60880
64385
65496
70948
74763
75702
78410
83952
84606
93447
97123
104996
108691
110630
115845
120404
124657
126719
136006
154980
139808
165696
141283
152521
141322
143794
148652
153465
164448
161516
171698
180049
176806
182918
180491
183788
196711
196019
201001
202967
208427
212225
216985
220809
225934
230726
237658
240737
247879
255080
